-9.25596e+61,4.498e+09,19555.6
-9.25596e+61,4.498e+09,39111.2
-9.25596e+61,4.498e+09,58666.7
-9.25596e+61,4.498e+09,78222.3
-9.25596e+61,4.498e+09,97777.9
-9.25596e+61,4.498e+09,117333
-9.25596e+61,4.498e+09,136889
-9.25596e+61,4.498e+09,156445
-9.25596e+61,4.498e+09,176000
-9.25596e+61,4.498e+09,195556
-9.25596e+61,4.498e+09,215111
-9.25596e+61,4.498e+09,234667
-9.25596e+61,4.498e+09,254223
-9.25596e+61,4.498e+09,273778
-9.25596e+61,4.498e+09,293334
-9.25596e+61,4.498e+09,312889
-9.25596e+61,4.498e+09,332445
-9.25596e+61,4.498e+09,352000
-9.25596e+61,4.498e+09,371556
-9.25596e+61,4.498e+09,391112
-9.25596e+61,4.498e+09,410667
-9.25596e+61,4.498e+09,430223
-9.25596e+61,4.498e+09,449778
-9.25596e+61,4.498e+09,469334
-9.25596e+61,4.498e+09,488890
-9.25596e+61,4.498e+09,508445
-9.25596e+61,4.498e+09,528001
-9.25596e+61,4.498e+09,547556
-9.25596e+61,4.498e+09,567112
-9.25596e+61,4.498e+09,586667
-9.25596e+61,4.498e+09,606223
-9.25596e+61,4.498e+09,625779
-9.25596e+61,4.498e+09,645334
-9.25596e+61,4.498e+09,664890
-9.25596e+61,4.498e+09,684445
-9.25596e+61,4.498e+09,704001
-9.25596e+61,4.498e+09,723557
-9.25596e+61,4.498e+09,743112
-9.25596e+61,4.498e+09,762668
-9.25596e+61,4.498e+09,782223
-9.25596e+61,4.498e+09,801779
-9.25596e+61,4.498e+09,821334
-9.25596e+61,4.498e+09,840890
-9.25596e+61,4.498e+09,860446
-9.25596e+61,4.498e+09,880001
-9.25596e+61,4.498e+09,899557
-9.25596e+61,4.498e+09,919112
-9.25596e+61,4.498e+09,938668
-9.25596e+61,4.498e+09,958223
-9.25596e+61,4.498e+09,977779
-9.25596e+61,4.498e+09,997335
-9.25596e+61,4.498e+09,1.01689e+06
-9.25596e+61,4.498e+09,1.03645e+06
-9.25596e+61,4.498e+09,1.056e+06
-9.25596e+61,4.498e+09,1.07556e+06
-9.25596e+61,4.498e+09,1.09511e+06
-9.25596e+61,4.498e+09,1.11467e+06
-9.25596e+61,4.498e+09,1.13422e+06
-9.25596e+61,4.498e+09,1.15378e+06
-9.25596e+61,4.498e+09,1.17333e+06
-9.25596e+61,4.498e+09,1.19289e+06
-9.25596e+61,4.498e+09,1.21245e+06
-9.25596e+61,4.498e+09,1.232e+06
-9.25596e+61,4.498e+09,1.25156e+06
-9.25596e+61,4.498e+09,1.27111e+06
-9.25596e+61,4.498e+09,1.29067e+06
-9.25596e+61,4.498e+09,1.31022e+06
-9.25596e+61,4.498e+09,1.32978e+06
-9.25596e+61,4.498e+09,1.34934e+06
-9.25596e+61,4.498e+09,1.36889e+06
-9.25596e+61,4.498e+09,1.38845e+06
-9.25596e+61,4.498e+09,1.408e+06
-9.25596e+61,4.498e+09,1.42756e+06
-9.25596e+61,4.498e+09,1.44711e+06
-9.25596e+61,4.498e+09,1.46667e+06
-9.25596e+61,4.498e+09,1.48622e+06
-9.25596e+61,4.498e+09,1.50578e+06
-9.25596e+61,4.498e+09,1.52534e+06
-9.25596e+61,4.498e+09,1.54489e+06
-9.25596e+61,4.498e+09,1.56445e+06
-9.25596e+61,4.498e+09,1.584e+06
-9.25596e+61,4.498e+09,1.60356e+06
-9.25596e+61,4.498e+09,1.62311e+06
-9.25596e+61,4.498e+09,1.64267e+06
-9.25596e+61,4.498e+09,1.66222e+06
-9.25596e+61,4.498e+09,1.68178e+06
-9.25596e+61,4.498e+09,1.70134e+06
-9.25596e+61,4.498e+09,1.72089e+06
-9.25596e+61,4.498e+09,1.74045e+06
-9.25596e+61,4.498e+09,1.76e+06
-9.25596e+61,4.498e+09,1.77956e+06
-9.25596e+61,4.498e+09,1.79911e+06
-9.25596e+61,4.498e+09,1.81867e+06
-9.25596e+61,4.498e+09,1.83822e+06
-9.25596e+61,4.498e+09,1.85778e+06
-9.25596e+61,4.498e+09,1.87734e+06
-9.25596e+61,4.498e+09,1.89689e+06
-9.25596e+61,4.498e+09,1.91645e+06
-9.25596e+61,4.498e+09,1.936e+06
-9.25596e+61,4.498e+09,1.95556e+06
-9.25596e+61,4.498e+09,1.97511e+06
-9.25596e+61,4.498e+09,1.99467e+06
-9.25596e+61,4.498e+09,2.01422e+06
-9.25596e+61,4.498e+09,2.03378e+06
-9.25596e+61,4.498e+09,2.05334e+06
-9.25596e+61,4.498e+09,2.07289e+06
-9.25596e+61,4.498e+09,2.09245e+06
-9.25596e+61,4.498e+09,2.112e+06
-9.25596e+61,4.498e+09,2.13156e+06
-9.25596e+61,4.498e+09,2.15111e+06
-9.25596e+61,4.498e+09,2.17067e+06
-9.25596e+61,4.498e+09,2.19023e+06
-9.25596e+61,4.498e+09,2.20978e+06
-9.25596e+61,4.498e+09,2.22934e+06
-9.25596e+61,4.498e+09,2.24889e+06
-9.25596e+61,4.498e+09,2.26845e+06
-9.25596e+61,4.498e+09,2.288e+06
-9.25596e+61,4.498e+09,2.30756e+06
-9.25596e+61,4.498e+09,2.32711e+06
-9.25596e+61,4.498e+09,2.34667e+06
-9.25596e+61,4.498e+09,2.36623e+06
-9.25596e+61,4.498e+09,2.38578e+06
-9.25596e+61,4.498e+09,2.40534e+06
-9.25596e+61,4.498e+09,2.42489e+06
-9.25596e+61,4.498e+09,2.44445e+06
-9.25596e+61,4.498e+09,2.464e+06
-9.25596e+61,4.498e+09,2.48356e+06
-9.25596e+61,4.498e+09,2.50311e+06
-9.25596e+61,4.498e+09,2.52267e+06
-9.25596e+61,4.498e+09,2.54223e+06
-9.25596e+61,4.498e+09,2.56178e+06
-9.25596e+61,4.498e+09,2.58134e+06
-9.25596e+61,4.498e+09,2.60089e+06
-9.25596e+61,4.498e+09,2.62045e+06
-9.25596e+61,4.498e+09,2.64e+06
-9.25596e+61,4.498e+09,2.65956e+06
-9.25596e+61,4.498e+09,2.67911e+06
-9.25596e+61,4.498e+09,2.69867e+06
-9.25596e+61,4.498e+09,2.71823e+06
-9.25596e+61,4.498e+09,2.73778e+06
-9.25596e+61,4.498e+09,2.75734e+06
-9.25596e+61,4.498e+09,2.77689e+06
-9.25596e+61,4.498e+09,2.79645e+06
-9.25596e+61,4.498e+09,2.816e+06
-9.25596e+61,4.498e+09,2.83556e+06
-9.25596e+61,4.498e+09,2.85511e+06
-9.25596e+61,4.498e+09,2.87467e+06
-9.25596e+61,4.498e+09,2.89423e+06
-9.25596e+61,4.498e+09,2.91378e+06
-9.25596e+61,4.498e+09,2.93334e+06
-9.25596e+61,4.498e+09,2.95289e+06
-9.25596e+61,4.498e+09,2.97245e+06
-9.25596e+61,4.498e+09,2.992e+06
-9.25596e+61,4.498e+09,3.01156e+06
-9.25596e+61,4.498e+09,3.03111e+06
-9.25596e+61,4.498e+09,3.05067e+06
-9.25596e+61,4.498e+09,3.07023e+06
-9.25596e+61,4.498e+09,3.08978e+06
-9.25596e+61,4.498e+09,3.10934e+06
-9.25596e+61,4.498e+09,3.12889e+06
-9.25596e+61,4.498e+09,3.14845e+06
-9.25596e+61,4.498e+09,3.168e+06
-9.25596e+61,4.498e+09,3.18756e+06
-9.25596e+61,4.498e+09,3.20712e+06
-9.25596e+61,4.498e+09,3.22667e+06
-9.25596e+61,4.498e+09,3.24623e+06
-9.25596e+61,4.498e+09,3.26578e+06
